Transaction_ID,Product_ID,Product_Name,Category,Units_Sold,Standard_Retail_Price,Promo_Discount_Rate,Selling_Price_Per_Unit,Gross_Revenue,Net_Revenue,Total_COGS,Shipping_Mode,Shipping_Cost,Return_Status,Marketing_Spend_Allocated,Discount_value,Return_Deficit,True_Net_profit
T15086,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.05,760.00,2400.00,2280.00,1200.00,Standard,127.50,No,91.95,120,0,860.55
T15087,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.15,51.00,1140.00,969.00,285.00,Standard,14.25,No,174.23,171,0,495.52
T15088,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.10,180.00,600.00,540.00,270.00,Standard,18.00,No,64.08,60,0,187.92
T15089,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.15,51.00,900.00,765.00,225.00,Express Air,78.75,No,291.90,135,0,169.35
T15090,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,42.28,0,0,249.72
T15091,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,33,60.00,0.50,30.00,1980.00,990.00,495.00,Standard,24.75,No,722.70,990,0,-252.45
T15092,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,10.54,15,0,120.46
T15093,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.00,1000.00,3000.00,3000.00,1800.00,Standard,0.75,No,255.12,0,0,944.13
T15094,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,9,60.00,0.30,42.00,540.00,378.00,135.00,Standard,6.75,Yes,108.99,162,393,-265.74
T15095,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.05,950.00,3000.00,2850.00,1800.00,Express Air,5.25,No,155.07,150,0,889.68
T15096,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.10,720.00,1600.00,1440.00,800.00,Express Air,595.00,No,42.82,160,0,2.18
T15097,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.10,720.00,2400.00,2160.00,1200.00,Express Air,892.50,No,65.28,240,0,2.22
T15098,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.00,200.00,800.00,800.00,360.00,Standard,24.00,No,100.56,0,0,315.44
T15099,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,22.90,15,0,108.10
T15100,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,16.22,10,0,77.78
T15101,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.10,270.00,300.00,270.00,150.00,Standard,4.00,No,28.24,30,0,87.76
T15102,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.00,200.00,800.00,800.00,360.00,Standard,24.00,No,98.72,0,0,317.28
T15103,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,28.46,0,0,263.54
T15104,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.10,900.00,2000.00,1800.00,1200.00,Standard,0.50,No,182.60,200,0,416.90
T15105,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,46.25,250,0,103.50
T15106,P001,Quantum X Smartphone,Premium Electronics,4,1000.00,0.05,950.00,4000.00,3800.00,2400.00,Standard,1.00,No,172.24,200,0,1226.76
T15107,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.15,51.00,1560.00,1326.00,390.00,Standard,19.50,No,217.88,234,0,698.62
T15108,P003,HydroClean Dishwasher,Smart Home Appliances,4,800.00,0.00,800.00,3200.00,3200.00,1600.00,Express Air,1190.00,No,103.92,0,0,306.08
T15109,P001,Quantum X Smartphone,Premium Electronics,4,1000.00,0.00,1000.00,4000.00,4000.00,2400.00,Express Air,7.00,No,188.68,0,0,1404.32
T15110,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,24.93,0,0,121.07
T15111,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.30,42.00,1380.00,966.00,345.00,Standard,17.25,Yes,338.79,414,981,-716.04
T15112,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.15,51.00,1320.00,1122.00,330.00,Standard,16.50,No,120.56,198,0,654.94
T15113,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,36.09,0,0,66.41
T15114,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,58.79,0,0,340.96
T15115,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,84.39,50,0,265.36
T15116,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.15,51.00,1320.00,1122.00,330.00,Standard,16.50,No,290.18,198,0,485.32
T15117,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.15,51.00,960.00,816.00,240.00,Standard,12.00,No,215.84,144,0,348.16
T15118,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.05,190.00,600.00,570.00,270.00,Express Air,126.00,No,52.14,30,0,121.86
T15119,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.00,1000.00,2000.00,2000.00,1200.00,Express Air,3.50,No,95.50,0,0,701.00
T15120,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Standard,0.25,No,58.12,100,0,241.63
T15121,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.15,680.00,800.00,680.00,400.00,Standard,42.50,No,48.02,120,0,189.48
T15122,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Express Air,297.50,No,23.28,40,0,39.22
T15123,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,63.66,0,0,336.09
T15124,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.15,51.00,960.00,816.00,240.00,Standard,12.00,No,191.52,144,0,372.48
T15125,P001,Quantum X Smartphone,Premium Electronics,4,1000.00,0.00,1000.00,4000.00,4000.00,2400.00,Express Air,7.00,No,318.32,0,0,1274.68
T15126,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.15,255.00,300.00,255.00,150.00,Standard,4.00,No,27.60,45,0,73.40
T15127,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.35,650.00,2000.00,1300.00,1200.00,Standard,0.50,No,184.92,700,0,-85.42
T15128,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.15,51.00,1140.00,969.00,285.00,Standard,14.25,Yes,162.83,171,984,-477.08
T15129,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,39.00,20,0,149.00
T15130,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.40,36.00,1140.00,684.00,285.00,Standard,14.25,No,299.82,456,0,84.93
T15131,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,23.89,40,0,293.61
T15132,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,89.11,50,0,260.64
T15133,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.10,270.00,300.00,270.00,150.00,Standard,4.00,No,24.27,30,0,91.73
T15134,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.15,255.00,300.00,255.00,150.00,Standard,4.00,No,16.41,45,0,84.59
T15135,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.10,720.00,800.00,720.00,400.00,Standard,42.50,No,50.43,80,0,227.07
T15136,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,36.86,0,0,65.64
T15137,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.30,42.00,1380.00,966.00,345.00,Standard,17.25,Yes,194.12,414,981,-571.37
T15138,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Express Air,56.00,No,34.56,0,0,209.44
T15139,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.15,255.00,300.00,255.00,150.00,Standard,4.00,No,17.81,45,0,83.19
T15140,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Express Air,1.75,Yes,65.09,250,765,-681.84
T15141,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.00,1000.00,2000.00,2000.00,1200.00,Express Air,3.50,No,130.96,0,0,665.54
T15142,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,50.62,0,0,306.88
T15143,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.00,800.00,1600.00,1600.00,800.00,Standard,85.00,No,101.76,0,0,613.24
T15144,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,11,60.00,0.40,36.00,660.00,396.00,165.00,Standard,8.25,Yes,124.19,264,411,-312.44
T15145,P001,Quantum X Smartphone,Premium Electronics,4,1000.00,0.35,650.00,4000.00,2600.00,2400.00,Standard,1.00,No,334.68,1400,0,-135.68
T15146,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,21.43,0,0,124.57
T15147,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.35,650.00,3000.00,1950.00,1800.00,Standard,0.75,No,165.87,1050,0,-16.62
T15148,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,10,60.00,0.50,30.00,600.00,300.00,150.00,Standard,7.50,No,61.80,300,0,80.70
T15149,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.15,170.00,200.00,170.00,90.00,Standard,6.00,No,16.17,30,0,57.83
T15150,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.15,680.00,800.00,680.00,400.00,Standard,42.50,No,25.50,120,0,212.00
T15151,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.40,36.00,900.00,540.00,225.00,Standard,11.25,No,97.05,360,0,206.70
T15152,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,24,60.00,0.50,30.00,1440.00,720.00,360.00,Standard,18.00,No,245.52,720,0,96.48
T15153,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.05,285.00,900.00,855.00,450.00,Standard,12.00,No,36.18,45,0,356.82
T15154,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,22.43,15,0,108.57
T15155,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,36.92,20,0,151.08
T15156,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.10,180.00,400.00,360.00,180.00,Express Air,84.00,No,21.36,40,0,74.64
T15157,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,41.69,0,0,358.06
T15158,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.10,720.00,2400.00,2160.00,1200.00,Express Air,892.50,No,123.72,240,0,-56.22
T15159,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,24.10,15,0,106.90
T15160,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.00,60.00,900.00,900.00,225.00,Standard,11.25,No,94.65,0,0,569.10
T15161,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,56.40,50,0,293.35
T15162,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Standard,0.50,No,97.14,100,0,602.36
T15163,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.15,51.00,900.00,765.00,225.00,Standard,11.25,No,176.55,135,0,352.20
T15164,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.00,60.00,960.00,960.00,240.00,Standard,12.00,No,116.80,0,0,591.20
T15165,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,45.42,250,0,104.33
T15166,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,49.76,0,0,307.74
T15167,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,58.73,0,0,298.77
T15168,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,29,60.00,0.15,51.00,1740.00,1479.00,435.00,Standard,21.75,Yes,503.44,261,1494,-975.19
T15169,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.40,36.00,960.00,576.00,240.00,Standard,12.00,Yes,180.48,384,591,-447.48
T15170,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.00,200.00,600.00,600.00,270.00,Express Air,126.00,Yes,48.84,0,615,-459.84
T15171,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,12,60.00,0.30,42.00,720.00,504.00,180.00,Standard,9.00,No,144.84,216,0,170.16
T15172,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Standard,0.50,No,126.98,100,0,572.52
T15173,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,Yes,54.70,250,765,-669.95
T15174,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Express Air,42.00,No,15.88,20,0,32.12
T15175,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.15,51.00,900.00,765.00,225.00,Standard,11.25,No,123.45,135,0,405.30
T15176,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,84.91,50,0,264.84
T15177,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,92.87,50,0,256.88
T15178,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,47.96,0,0,309.54
T15179,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,45.62,40,0,271.88
T15180,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,24,60.00,0.30,42.00,1440.00,1008.00,360.00,Standard,18.00,Yes,432.24,432,1023,-825.24
T15181,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,79.60,250,0,70.15
T15182,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,14.53,0,0,89.47
T15183,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.35,650.00,2000.00,1300.00,1200.00,Express Air,3.50,No,152.60,700,0,-56.10
T15184,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.10,180.00,400.00,360.00,180.00,Standard,12.00,No,27.86,40,0,140.14
T15185,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Express Air,1.75,No,79.99,50,0,268.26
T15186,P005,EcoBreeze Air Purifier,Smart Home Appliances,5,200.00,0.00,200.00,1000.00,1000.00,450.00,Standard,30.00,No,101.50,0,0,418.50
T15187,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.30,42.00,900.00,630.00,225.00,Standard,11.25,Yes,89.10,270,645,-340.35
T15188,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,20.63,15,0,110.37
T15189,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.00,200.00,800.00,800.00,360.00,Standard,24.00,Yes,50.56,0,815,-449.56
T15190,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.10,720.00,800.00,720.00,400.00,Express Air,297.50,Yes,29.32,80,735,-741.82
T15191,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.15,680.00,800.00,680.00,400.00,Express Air,297.50,No,30.30,120,0,-47.80
T15192,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.40,36.00,1140.00,684.00,285.00,Standard,14.25,No,190.57,456,0,194.18
T15193,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.00,200.00,600.00,600.00,270.00,Standard,18.00,No,68.22,0,0,243.78
T15194,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,57.18,0,0,234.82
T15195,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.15,51.00,1380.00,1173.00,345.00,Standard,17.25,No,560.74,207,0,250.01
T15196,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.00,800.00,1600.00,1600.00,800.00,Express Air,595.00,No,73.94,0,0,131.06
T15197,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,27.77,10,0,66.23
T15198,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.40,36.00,1560.00,936.00,390.00,Standard,19.50,No,632.58,624,0,-106.08
T15199,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,45.67,0,0,354.08
T15200,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.10,720.00,800.00,720.00,400.00,Express Air,297.50,No,24.47,80,0,-1.97
T15201,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.10,900.00,2000.00,1800.00,1200.00,Standard,0.50,No,170.02,200,0,429.48
T15202,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,17,60.00,0.40,36.00,1020.00,612.00,255.00,Standard,12.75,No,281.01,408,0,63.24
T15203,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.50,30.00,900.00,450.00,225.00,Standard,11.25,No,85.20,450,0,128.55
T15204,P002,Aura Soundbar 360,Premium Electronics,4,300.00,0.00,300.00,1200.00,1200.00,600.00,Express Air,112.00,No,85.44,0,0,402.56
T15205,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.15,680.00,800.00,680.00,400.00,Express Air,297.50,No,35.36,120,0,-52.86
T15206,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.15,51.00,1560.00,1326.00,390.00,Standard,19.50,No,286.26,234,0,630.24
T15207,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,24.91,0,0,79.09
T15208,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.15,51.00,1560.00,1326.00,390.00,Standard,19.50,No,241.28,234,0,675.22
T15209,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,34,60.00,0.40,36.00,2040.00,1224.00,510.00,Standard,25.50,No,580.72,816,0,107.78
T15210,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.40,36.00,780.00,468.00,195.00,Standard,9.75,No,240.76,312,0,22.49
T15211,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,12,60.00,0.30,42.00,720.00,504.00,180.00,Standard,9.00,Yes,92.64,216,519,-296.64
T15212,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.35,650.00,2000.00,1300.00,1200.00,Express Air,3.50,No,151.48,700,0,-54.98
T15213,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.15,170.00,200.00,170.00,90.00,Standard,6.00,No,22.83,30,0,51.17
T15214,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.00,60.00,1140.00,1140.00,285.00,Standard,14.25,Yes,368.98,0,1155,-683.23
T15215,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.05,760.00,1600.00,1520.00,800.00,Express Air,595.00,No,102.12,80,0,22.88
T15216,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.40,36.00,1200.00,720.00,300.00,Standard,15.00,No,195.60,480,0,209.40
T15217,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,73.37,0,0,326.38
T15218,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,15.22,15,0,115.78
T15219,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,10,60.00,0.40,36.00,600.00,360.00,150.00,Express Air,52.50,No,93.30,240,0,64.20
T15220,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Express Air,42.00,No,12.66,0,0,55.34
T15221,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,24.21,0,0,79.79
T15222,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,24.48,0,0,79.52
T15223,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.00,200.00,800.00,800.00,360.00,Standard,24.00,No,53.12,0,0,362.88
T15224,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.10,900.00,3000.00,2700.00,1800.00,Standard,0.75,No,255.90,300,0,643.35
T15225,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Standard,0.50,No,193.16,100,0,506.34
T15226,P002,Aura Soundbar 360,Premium Electronics,4,300.00,0.10,270.00,1200.00,1080.00,600.00,Standard,16.00,No,70.08,120,0,393.92
T15227,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.40,36.00,1320.00,792.00,330.00,Standard,16.50,Yes,151.58,528,807,-513.08
T15228,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,69.00,250,0,80.75
T15229,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.15,170.00,200.00,170.00,90.00,Standard,6.00,No,24.48,30,0,49.52
T15230,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.10,720.00,1600.00,1440.00,800.00,Standard,85.00,No,88.60,160,0,466.40
T15231,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,10.29,0,0,93.71
T15232,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,78.91,250,0,70.84
T15233,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,46.51,50,0,303.24
T15234,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,22.78,0,0,269.22
T15235,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Express Air,42.00,No,25.13,0,0,42.87
T15236,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.15,51.00,1140.00,969.00,285.00,Standard,14.25,No,298.68,171,0,371.07
T15237,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Standard,0.25,No,93.60,100,0,206.15
T15238,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.05,285.00,900.00,855.00,450.00,Express Air,84.00,No,60.51,45,0,260.49
T15239,P002,Aura Soundbar 360,Premium Electronics,4,300.00,0.10,270.00,1200.00,1080.00,600.00,Standard,16.00,No,102.36,120,0,361.64
T15240,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,No,24.91,20,0,59.09
T15241,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,25.32,15,0,105.68
T15242,P003,HydroClean Dishwasher,Smart Home Appliances,4,800.00,0.05,760.00,3200.00,3040.00,1600.00,Express Air,1190.00,No,227.08,160,0,22.92
T15243,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,90.25,50,0,259.50
